cleaned_text,text_cleaned,sentiment_label,sentiment_score
hala gak merata,hala rata,LABEL_4,0.29178985953330994
mantap a l e x i s selalu di hati,mantap a l e x i s selalu hati,LABEL_4,0.2663259506225586
anak buah geirge soros mnjual narasi asumsi pribadi tempe,anak buah geirge soros mnjual narasi asumsi pribadi tempe,LABEL_4,0.25353389978408813
terima kasih tim tempo yg sdh berjuang demi maju semoga sukses dan maju terus,terima kasih tim tempo juang maju moga sukses maju terus,LABEL_4,0.2606465220451355
penikmat uang soros utk mendeskreditkan pemerintah dibahas juga dongkita perlu mengetahui wajah penghianat bangsa ini hanya demi uang daftar penghianat yg berlindung dari profesi menarik juga dibahas sepakat,nikmat uang soros mendeskreditkan perintah bahas dongkita perlu tahu wajah penghianat bangsa uang daftar penghianat lindung profesi tarik bahas sepakat,LABEL_4,0.2511337101459503
bocor alus tempo harus tetep kita jaga jgn sampai ada yg intimidasi jurnalis tempo ingat tempo milik semua lapisan masyarakat,bocor alus tempo tetep jaga jangan intimidasi jurnalis tempo ingat tempo milik semua lapis masyarakat,LABEL_4,0.25337904691696167
main ijazah palsu mr m dong bang pram,main ijazah palsu mr m dong bang pram,LABEL_4,0.30105727910995483
laut kita luas ga perlu beli benih ikan ga perlu beli sentratpur bahasa kasarnya tinggal serok ko bingung daging masa ikan ikan kita yg nikmati warga eropa dan jepang andaikan ada alergi ikan laut saya yakin ga sampai bahakan bisa di bawah yg punya alergi dan itu sangat muda di atasi dengan daging peternakan sayurpun atau buah buahan kalau pemerintah memang niat masih banyak lahan kosong milik negara yg bisa di kelola untuk mencukupi,laut luas perlu beli benih ikan perlu beli sentratpur bahasa kasar tinggal serok ko bingung daging masa ikan ikan nikmat warga eropa jepang andai alergi ikan laut yakin bahak bawah punya alergi sangat muda atas daging terna sayur buah buah kalau perintah memang niat banyak lahan kosong milik negara kelola cukup,LABEL_4,0.30034691095352173
sebagai rakyat yang tidak tau politik apapun namanya selama dijalankan dengan baik ya tidak masalah jadi sekedar permintaan dari rakyat kalau investigasi cek hasil baik atau tidak baik ya lanjut tidak baik ya sampaikan,rakyat tau politik apa nama lama jalan baik masalah jadi dar minta rakyat kalau investigasi cek hasil baik baik lanjut baik sampai,LABEL_4,0.25534433126449585
presiden prabowo menambahmemperbanyak lubanglubang koropsibmg pengurusnya banyak dari orang presiden sendirilalu di berikan saudarasaudara terdekat,presiden prabowo menambahmemperbanyak lubanglubang koropsibmg urus banyak orang presiden sendirilalu ikan saudarasaudara dekat,LABEL_4,0.2600683867931366
indonesia kaya raya tapi rakyatnya kalah makmur sejahtera dari malaysia,indonesia kaya raya rakyat kalah makmur sejahtera malaysia,LABEL_4,0.25838643312454224
yang penting oke gas oke gas mamam dah tu,penting oke gas oke gas mamam dah tu,LABEL_4,0.32763710618019104
tetap semangat,tetap semangat,LABEL_4,0.30059540271759033
seharusnya semua yg akan menyediakan makanan bagi khalayak umum apalagi sekolah harus diterapkan sistem sertifikat utk food safety jadi nggak ada lagi ulat anak yg makan makanan kadaluarsa dan cross contaminated foods kalau sampai ada yg muntah dan diketemukan ulat dll harusnya catering tersebut harus bertanggung jawab,semua sedia makan khalayak umum sekolah terap sistem sertifikat food safety jadi ulat anak makan makan kadaluarsa cross contaminated foods kalau muntah ketemu ulat dan lain harus catering sebut tanggung jawab,LABEL_4,0.2549825608730316
sorry yeee,sorry yeee,LABEL_4,0.33469563722610474
omon omon apa lagi ini,omon omon apa,LABEL_2,0.2677614092826843
lha iya laah aji mumpung bagi kroni nya pak prabowo,lha iya laah aji mumpung kroni nya pak prabowo,LABEL_4,0.30301210284233093
mertua sy jg digandeng project mbg ini tp bukan dr prabowo karena kmrn mertua sy caleg dpr ri dr partai ummat,mertua gandeng project mbg tp bukan prabowo kmrn mertua caleg dpr ri partai ummat,LABEL_4,0.2910793125629425
hodup prabowo oke gas oke gas oke oke oke gas,hodup prabowo oke gas oke gas oke oke oke gas,LABEL_4,0.29455092549324036
broo mau tanya mengenai ceo tempo itu namanya siapa,broo mau tanya kena ceo tempo nama siapa,LABEL_4,0.30914419889450073
broo mau tanya mengenai ceo tempo itu namanya siapa,broo mau tanya kena ceo tempo nama siapa,LABEL_4,0.30914419889450073
anggaran sebesar makan gizi gratis gak di korupsi gak mungkin gak ada lembaga yg jujur di negara ini bahkan sekelas mk aja bisa di mainkan,anggar besar makan gizi gratis korupsi mungkin lembaga jujur negara bahkan kelas mk main,LABEL_2,0.25202667713165283
its official ive subscribed tempo digital yearly subscription ini karena penasaran aliran keuntungan mbg ke mana aja saya juga mendukung keberanian tempo untuk terus menyediakan jurnalisme berkualitas,its official ive subscribed tempo digital yearly subscription penasaran alir untung mbg mana dukung berani tempo terus sedia jurnalisme kualitas,LABEL_4,0.27179545164108276
mana icha,mana icha,LABEL_4,0.3174137473106384
batalkan proyek gak guna dan ladang korupsi mbg koperasi merah putih apa lagi ya,batal proyek ladang korupsi mbg koperasi merah putih apa,LABEL_4,0.2718340754508972
kok ini likenya dikit ya kasian bgt nggak kaya ono yang anomali itu,kok likenya dikit kasi banget kaya ono anomali,LABEL_4,0.3152976930141449
cuma bisa menikmati yang gratis aja god job tempo,cuma nikmat gratis god job tempo,LABEL_4,0.2591298818588257
muak banged sama hidup jokowi,muak banged sama hidup jokowi,LABEL_2,0.2726705074310303
kegagalan didepan mata program mbg,gagal depan mata program mbg,LABEL_4,0.27565568685531616
projek makan gratis estet makan kejayaan,projek makan gratis estet makan jaya,LABEL_2,0.25973695516586304
klo nyebut mbg mirip mirip mdif yabedanya mbg dana dari rakyat buat rakyat klo mdif dana dari soros untuk antekanteknyaupsy,kalau nyebut mbg mirip mirip mdif yabedanya mbg dana rakyat buat rakyat kalau mdif dana soros antekanteknyaupsy,LABEL_4,0.271820604801178
hapus aja program mbg jika di rasa tidak bermanfaat dan bisa menjadikan polemik di negara indonesia,hapus program mbg rasa manfaat jadi polemik negara indonesia,LABEL_2,0.2355833351612091
mantul tempo sukses selalu di jlan yang bener,mantap betul tempo sukses selalu jlan bener,LABEL_4,0.2758317291736603
cuma omonomon dan joget gemoy,cuma omonomon joget gemoy,LABEL_4,0.2884275019168854
makan bergiji gratis bentar lagi ada yg ngorupsi karena uang ini sangat gedek buktikan,makan bergiji gratis bentar ngorupsi uang sangat gedek bukti,LABEL_2,0.2465040236711502
ini konten tdk bermutu,konten mutu,LABEL_4,0.26764756441116333
dr mulai mulut busuk kampanyeegw ud liat lobangmsk biggest coroupsioncuma bnyk org ga percaya,mulai mulut busuk kampanyeegw ud liat lobangmsk biggest coroupsioncuma banyak org percaya,LABEL_4,0.28358155488967896
slm bwt jos soros min,slm bwt jos soros min,LABEL_4,0.2448345571756363
tempo tetap exsis tegas lugas dan jls,tempo tetap exsis tegas lugas jls,LABEL_4,0.29666846990585327
program yg sangat bermasalah di tempat sy malah maksain bikin dapur dgn dana sendiri gak jelasss,program sangat masalah tempat malah maksain bikin dapur dana sendiri jelasss,LABEL_4,0.25297513604164124
bahaya juga yaa mbg,bahaya yaa mbg,LABEL_4,0.3127110004425049
mbg ini gimana kalau dikerjakan oleh hotel dan restoran yang sekarang kolaps karena gak ada even pemerintah hotel dan resto sudah disertifikasi fasilitas sudah mumpuni memberdayakan banyak tenaga kerja yang sudah mulai jaman covid dulu dirumahkan apalagi kerjasama dengan petani dan peternak lokal pasti makmur dech semoga didengar,mbg gimana kalau kerja hotel restoran sekarang kolaps even perintah hotel resto sertifikasi fasilitas mumpuni daya banyak tenaga kerja mulai jaman covid dulu rumah kerjasama tani ternak lokal makmur dech moga dengar,LABEL_4,0.28797370195388794
baru di teror kepala babi aja tempo sudah panas dingin,baru teror kepala babi tempo panas dingin,LABEL_4,0.2820236086845398
proyek bancakan para cebokers,proyek bancak cebokers,LABEL_4,0.3008078336715698
makan bergizi geratis sampe sekarang ke sekolah di kampung ssya ko belum ada,makan gizi gerat sampe sekarang sekolah kampung ssya ko,LABEL_4,0.2645910084247589
tempo pemecah bangsa,tempo pecah bangsa,LABEL_2,0.2772800624370575
dari bgnsampai ke dapur mbgterlalu banyak tangan sehingga harga perporsi cuma sekitar rb rupiah perpirsi mana ada mkanan bergizi cuma rb ini karna banyak dana yg bocor siapakah penikmat dana bocor ini,bgnsampai dapur mbgterlalu banyak tangan harga porsi cuma rb rupiah perpirsi mana mkanan gizi cuma rb banyak dana bocor siapa nikmat dana bocor,LABEL_4,0.2628466784954071
proyek prabowo makan gratis,proyek prabowo makan gratis,LABEL_4,0.27479055523872375
buktinya ap bro,bukti ap bro,LABEL_4,0.33087313175201416
kami sudah menduga program makan siang gratis sumber baru korupsi bagi yg punya wewenang mengurusi,duga program makan siang gratis sumber baru korupsi punya wewenang urus,LABEL_2,0.24514296650886536
kenapa program makan gizi gratis belum terealisasi di kabupaten blora jateng,program makan gizi gratis realisasi kabupaten blora jateng,LABEL_2,0.2426285594701767
akan kejar koruptor sampe dimanapun tp gajah dipelupuk ga terlihatsllu menciptakn celah atau peluang u koruptor,kejar koruptor sampe mana tp gajah pelupuk terlihatsllu menciptakn celah peluang u koruptor,LABEL_4,0.25983843207359314
kalian aj dompleng berita buat makanorg lain mikir memberi makan tp kalian cari makan,kalian aj dompleng berita buat makanorg mikir beri makan tp kalian cari makan,LABEL_4,0.2546018958091736
proyekhabis ini proyek koprasi desa,proyekhabis proyek koprasi desa,LABEL_4,0.2667155861854553
hatihati danantara kalo sampe dikorupsi dan diselewengkan rakyat wajib revolusi sih secara fisik kalo revolusi mental kayaknya jangan harap sudah mendarah daging mental korup,hatihati danantara kalau sampe korupsi seleweng rakyat wajib revolusi sih fisik kalau revolusi mental kayak jangan harap darah daging mental korup,LABEL_4,0.2651688754558563
sudah kuduga program pemerintahan apa sih yang ga menjadi ladang cuan kronikroninya yang untung sejatinya memang hanya merekamereka aja rakyat dibebankan pajak gede hasilnya buat anggaran program pemerintahan tapi yang menikmati hanya segelintir orang menyakitkan,duga program perintah apa sih jadi ladang cuan kronikroninya untung sejati memang merekamereka rakyat beban pajak gede hasil buat anggar program perintah nikmat gelintir orang sakit,LABEL_4,0.2718838155269623
banyak masyarakat yang berpendidikan tinggi lebih cerdas dari penguasa jadi jangan anggap sepele dengan rakyat,banyak masyarakat didik tinggi lebih cerdas kuasa jadi jangan anggap sepele rakyat,LABEL_2,0.2338128685951233
disini belum nyampai sd negrimf,sini nyampai sd negrimf,LABEL_4,0.28240475058555603
ternyata mbg akalan koropsi prabowo,nyata mbg akal koropsi prabowo,LABEL_4,0.2728825807571411
terlalu nikmat kah saweran uang dari soros sampai mau mengandaikan rasa nasionalisme dgn menebarkan fitnah tanpa bukti,terlalu nikmat sawer uang soros mau andai rasa nasionalisme tebar fitnah bukti,LABEL_2,0.23852838575839996
udah lah jgn koar mkn gratis g ada bukti dan kencataan dri mana mkn gratis anak saya blm pernah dapat mkn gratis selama ini mkn bergisi tai kucing,lah jangan koar mkn gratis g bukti kencataan dri mana mkn gratis anak pernah mkn gratis lama mkn bergisi tai kucing,LABEL_4,0.26327237486839294
selalu jadi topik pembahasangokil emang alexis,selalu jadi topik pembahasangokil memang alexis,LABEL_4,0.26372548937797546
mana bantahan dari meraka yang terlibat klu ini benar tim bocor alus top banget harus dihentikan,mana bantah raka libat klu benar tim bocor alus top banget henti,LABEL_4,0.24009566009044647
ujung²nya proyeksiapa yg diuntungkan,ujung nya proyeksiapa untung,LABEL_4,0.2922816276550293
kalian cuma keren,kalian cuma keren,LABEL_4,0.2778632640838623
obrigado por atualizações contínuas eu prefiro negociar no mercado de ações pois é mais lucrativo eu ganho uma média de a cada semanas embora eu mal negocie,obrigado por atualiza es cont nuas eu prefiro negociar no mercado de a es pois  mais lucrativo eu ganho uma m dia de a cada semanas embora eu mal negocie,LABEL_4,0.3084990680217743
sejahtera desaku salah tuh sejahtera sakuku kalicelah mengisi saku dalam setiap proyek,sejahtera desa salah tuh sejahtera saku kalicelah isi saku proyek,LABEL_4,0.2539835274219513
mbg seharus di berikan kepada menengah kebawah biar lbh efesensi dan hrs di awasi kr sangat rawan dikorupsi,mbg harus ikan tengah bawah biar lbh efesensi hrs awas kr sangat rawan korupsi,LABEL_4,0.2841430902481079
kualitas mbg ancur bnyk keracunan anakanak sekolah secara ekonomi malah bnyak keluar uang utk pengobatan anakanak tsb belum keluarga yg harus menjaga jadi tidak bisa bekerja apakah mitra program mbg pnyebab keracunan tidak kena sanksi secara ekonomi n hukum karna kesehatan n nyawa anakanak keracunan yg dipertaruhkan how,kualitas mbg ancur banyak racun anakanak sekolah ekonomi malah bnyak keluar uang obat anakanak tsb keluarga jaga jadi kerja mitra program mbg pnyebab racun kena sanksi ekonomi n hukum sehat n nyawa anakanak racun taruh how,LABEL_4,0.2307799607515335
buzzeeer,buzzeeer,LABEL_4,0.2841225266456604
lebih baik buzzer dibandingkan jadi antekkacungherder kepentingan asing herder asing membuat bangsa ini selalu dijajah penghianat ini akan membuat bangsa ini bangkrut,lebih baik buzzer banding jadi antekkacungherder penting asing herder asing buat bangsa selalu jajah penghianat buat bangsa bangkrut,LABEL_2,0.2242969274520874
sou favorecido financeiramente obrigado jesus lucro semanal de us independentemente de quão ruim a situação econômica esteja,sou favorecido financeiramente obrigado jesus lucro semanal de us independentemente de qu o ruim a situa o econ mica esteja,LABEL_4,0.2874518632888794
como sou um novato em investimento em criptomoedas você pode me orientar sobre como você obteve lucro,como sou um novato em investimento em criptomoedas voc pode me orientar sobre como voc obteve lucro,LABEL_4,0.30087006092071533
gpp anggaran besar klw buat rakyat daripada ratusan triliun dikorup oknum pejabat tpi ttp program tsb harus dikontrol dg ketat agar tdk ada oknum oknum nakal yg mau main main,tidak apa anggar besar klw buat rakyat ratus triliun korup oknum jabat tpi ttp program tsb kontrol dg ketat oknum oknum nakal mau main main,LABEL_4,0.24263162910938263
isu mbg hanya terdengar di kalangan orang yg kenal sama petinggi partai pendukung prabowo bener ini tempo apa yg dibicarakan sesuai yg orang dengar dari cerita du kalangan orang yg berduit dan kenal gd kalangan orang partai,isu mbg dengar kalang orang kenal sama petinggi partai dukung prabowo bener tempo apa bicara sesuai orang dengar cerita du kalang orang duit kenal gd kalang orang partai,LABEL_4,0.26160258054733276
manurut sy wajat sich kalau project makan gratis digarap oleh orgpendukung prabowo selama tdk ada kecurangan atau menu yg dihidangkan sesuai dg budget,manurut wajat sich kalau project makan gratis garap orgpendukung prabowo lama curang menu hidang sesuai dg budget,LABEL_3,0.24128469824790955
proyek penjilat,proyek jilat,LABEL_4,0.2725905478000641
orang orang gerindra menguasai indonesia,orang orang gerindra kuasa indonesia,LABEL_4,0.2902929186820984
haram buat mengikuti tempo tempo itu bukan media yg baik tempo itu media yg popokator,haram buat ikut tempo tempo bukan media baik tempo media popokator,LABEL_4,0.3137245178222656
tempo,tempo,LABEL_4,0.2818712294101715
media tempo,media tempo,LABEL_4,0.2806490659713745
makan beracun gratis makan berisik gratis makan bancakan garong,makan racun gratis makan berisik gratis makan bancak garong,LABEL_4,0.25733083486557007
orang luar terjebak korupsi krn hilaf kita disusun rapi sejak awal dan jadi penghasilan terap sampai bangkai ini tercium,orang luar jebak korupsi hilaf susun rapi sejak awal jadi hasil terap bangkai cium,LABEL_2,0.2468198537826538
x nyapres brohabis banyak skrang saatnya balikin modalmau dikritik masa bodo,x nyapres brohabis banyak skrang saat balikin modalmau kritik masa bodo,LABEL_4,0.2509457468986511
preeet,preeet,LABEL_4,0.281207412481308
tempo berani saya aja yang tahu nggak berani ngomong facepurplecrying,tempo berani tahu berani ngomong facepurplecrying,LABEL_4,0.2884370684623718
klu beli majalah tempo di palembang di mana ya min,klu beli majalah tempo palembang mana min,LABEL_4,0.29777082800865173
perhatianku teralihkan serta tertuju pada politik bocor alus statement yang lucu unik kreatif,perhati alih tuju politik bocor alus statement lucu unik kreatif,LABEL_4,0.27381131052970886
indonesia merdeka tpi yg merdeka cuma para koruptor,indonesia merdeka tpi merdeka cuma koruptor,LABEL_4,0.2798976004123688
koncoisme ndasmu facebluesmilingfacebluesmilingfacebluesmiling,koncoisme ndasmu facebluesmilingfacebluesmilingfacebluesmiling,LABEL_4,0.31047338247299194
silahkan kritistapi jangan nyinyir bro,silah kritistapi jangan nyinyir bro,LABEL_4,0.283104807138443
ombak datang batu bersibakitu real ketika ada penguasa maka dikanan kiri dan depan belakangnya ikutan mengais rejekihalal dan haram urusan belakangan yang penting harus dapat kan kemarin ikutan jadi penggembira waktu kampanye,ombak datang batu bersibakitu real kuasa kan kiri depan belakang ikut kais rejekihalal haram urus belakang penting kan kemarin ikut jadi gembira waktu kampanye,LABEL_4,0.2685890793800354
tempo di dukung sama yahudi amerika,tempo dukung sama yahudi amerika,LABEL_4,0.271260529756546
dicianjur man keracunan makan gratis,dicianjur man racun makan gratis,LABEL_4,0.25965866446495056
siapa pun presiden nya korupsi itu ngga bakal hilangada aja celah buat korupsi mbg itu lapak baru,siapa presiden nya korupsi ngga bakal hilangada celah buat korupsi mbg lapak baru,LABEL_4,0.26413702964782715
contoh kasus di kalibata mencerminkan permasalahan dalam pengelolaan program sosial oleh pihak ketiga yang ditunjuk pemerintah ketidakjelasan dalam kontrak perubahan sepihak dalam nilai pembayaran dan kurangnya transparansi dari pihak yayasan media berkat nusantara mbn telah merugikan mitra pelaksana di lapangan diperlukan evaluasi menyeluruh terhadap mekanisme penyaluran dana dan pengawasan terhadap pelaksanaan program untuk mencegah kejadian serupa dimasa depan,contoh kasus kalibata cermin masalah kelola program sosial pihak tiga tunjuk perintah ketidakjelasan kontrak ubah pihak nilai bayar kurang transparansi pihak yayasan media berkat nusantara mbn rugi mitra laksana lapang perlu evaluasi seluruh mekanisme salur dana awas laksana program cegah jadi rupa masa depan,LABEL_4,0.2928735017776489
daripada proyek makan gratis apa gak lebih manfaat buka lahan sawah atao lain yg lebih baik untuk rakyat yg kurang mampu,proyek makan gratis apa lebih manfaat buka lahan sawah atao lebih baik rakyat kurang mampu,LABEL_4,0.2553651034832001
tempe tempe tempe tempe bosok,tempe tempe tempe tempe bosok,LABEL_2,0.24826714396476746
majalah basi ga laku gaada yang bi mau bangkrut,majalah basi laku gaada bi mau bangkrut,LABEL_4,0.28057733178138733
program eyang yg membuat keluarga besar kenyang,program eyang buat keluarga besar kenyang,LABEL_2,0.28932100534439087
penggiringan baca moran yang ga ku kuno,giring baca moran ku kuno,LABEL_4,0.2552405297756195
korn udah pdagadibaca alias au bangkrut,korn pdagadibaca alias au bangkrut,LABEL_4,0.28755801916122437
koran udah kuno ga laku kalah sama sosmed lebih murah dan terang,koran kuno laku kalah sama sosmed lebih murah terang,LABEL_4,0.22682739794254303
propaganda koran yang udah galaku kalah sama sosmed,propaganda koran gala kalah sama sosmed,LABEL_4,0.29004791378974915
bagi duit lewat proyek,duit lewat proyek,LABEL_4,0.29446303844451904
tempo trending di x,tempo trending x,LABEL_4,0.287118136882782
sambil nyelam minum air mbg orang padang bilang io kan nan di urang lalu kan nan di awak,nyelam minum air mbg orang padang bilang io kan nan urang lalu kan nan awak,LABEL_4,0.2637077867984772
itu nama nya aji mumpun,nama nya aji mumpun,LABEL_4,0.2799900770187378
media nya goerge soros heee,media nya goerge soros heee,LABEL_4,0.3165377378463745
lebih enakan program sekolah gratis di banding makan gtatis,lebih enak program sekolah gratis banding makan gtatis,LABEL_2,0.26965272426605225
semangat terus tempo,semangat terus tempo,LABEL_4,0.24979658424854279
kritis pemerintah boleh tapi jangan kritik ada korupsikasih solusi jangan proyek koropsi meluluada kekacoankasih dong solusi biar gak koropsi,kritis perintah jangan kritik korupsikasih solusi jangan proyek koropsi meluluada kekacoankasih dong solusi biar koropsi,LABEL_4,0.23990322649478912
apa iya pas debad dulu bilang makan gratis itu cuma spontan doang kali ya,apa iya pas debad dulu bilang makan gratis cuma spontan doang kali,LABEL_4,0.27834412455558777
udahlah jadi program proyek abalabal ditemukan kasus keracunan adanya pembayaran yang belum dilunasi hadeuhhhh emang enggak ada yang bener dah,udahlah jadi program proyek abalabal temu kasus racun ada bayar lunas hadeuhhhh memang enggak bener dah,LABEL_4,0.26726335287094116
fungsinya manusia yg pki lengan pjg merah dan tattoan itu buat apa ya cm ngmg dikit aja terus jawab cm bisa dibaca di majalah tempo,fungsi manusia pki lengan pjg merah tattoan buat apa cm ngmg dikit terus jawab cm baca majalah tempo,LABEL_4,0.25618571043014526
kata gratis tak etis disematkan pada program makan bergizi kalau dananya dari apbn karena apbn itu dari pajak rakyat sampai,kata gratis tak etis semat program makan gizi kalau dana apbn apbn pajak rakyat,LABEL_2,0.23873686790466309
gk penting mgborg tuanya kan sudah ngertiyg jls hambur uang rakyat,gk penting mgborg tua kan ngertiyg jls hambur uang rakyat,LABEL_4,0.26561012864112854
real faktanya memang begitu,real fakta memang,LABEL_4,0.29764822125434875
percayalahselagi dekad klan habaib tidak ada yg beres,percayalahselagi dekad klan habaib beres,LABEL_4,0.30049824714660645
yg benar itu cara kdmsekelas presiden kalah sama gubenur,benar cara kdmsekelas presiden kalah sama gubenur,LABEL_4,0.26081550121307373
sudah diduga,duga,LABEL_4,0.3003488779067993
bahas kartu prakerja dong bersih gak tuh soalnya dari modal yang di terima sampe peserta mendapat modal kerja ada yang janggal,bahas kartu prakerja dong bersih tuh soal modal terima sampe serta dapat modal kerja janggal,LABEL_4,0.2762199938297272
kita sepakat korupsi di usut bagimana infestigasi tempo sendiri teror kepala babi masa infestigasi korupsi bisa ko infestigasi teror kepala babi tidak bisa padahal di depan kantor tempo sendiri cek dong sisi tv nya bocor halus dong biar masarakat percaya tempo,sepakat korupsi usut bagimana infestigasi tempo sendiri teror kepala babi masa infestigasi korupsi ko infestigasi teror kepala babi padahal depan kantor tempo sendiri cek dong sisi tv nya bocor halus dong biar masarakat percaya tempo,LABEL_4,0.28819820284843445
defide et inpera,defide et inpera,LABEL_4,0.26314103603363037
mnrut saya nih lho ya program bocor alus ini sih ok temanya berbobot tp yg sdkit kurg sinkronnya bhw dlm nyaris mgkn seluruh eisod²nya itu kok selalu disertainya dgn ketawa ketiwi gt seakan jd kurg serius penyajiannya malah bs² sdkit condg menjd komedi duduk tp yalah itu haknya pemilik acara toch peserta jg tdk diharuskan utk menontonnya tetap ada jempol dr saya,mnrut nih lho program bocor alus sih tema bobot tp sdkit kurg sinkron bhw dlm nyaris mgkn seluruh eisod nya kok selalu serta ketawa ketiwi gt akan jadi kurg serius saji malah bs sdkit condg menjd komedi duduk tp yalah hak milik acara toch serta harus tonton tetap jempol,LABEL_4,0.30123358964920044
y allah engkau yg mh tau mn yg baik mn yg jht tolong km bangsa indonesia yg jls pak prabowo orng baik,y allah engkau mh tau mn baik mn jht km bangsa indonesia jls pak prabowo orng baik,LABEL_4,0.25904110074043274
proyek proyek,proyek proyek,LABEL_4,0.2648244798183441
semoga channel pavel sukses dan terus mengabarkan update ttg perang israelamerika vs negaranegara teroristagar teroris lenyap yg mengganggu kedamaian dunia,moga channel pavel sukses terus abar update ttg perang israelamerika vs negaranegara teroristagar teroris lenyap ganggu damai dunia,LABEL_4,0.27335304021835327
dikasih makan tinggal makan,kasih makan tinggal makan,LABEL_4,0.25858059525489807
hasil masakan tempo selalu pakai bumbu penyedap dlm jumlah banyak mungkin takut dagangannya gak laku kalah bersaing dg masakan sebelah yg non msg,hasil masakan tempo selalu pakai bumbu sedap dlm jumlah banyak mungkin takut dagang laku kalah saing dg masakan belah non msg,LABEL_4,0.2423640340566635
bang tanyain bang ke yayasan yasayan yg mengelola mbg klo mau bantu program mbg nya presiden prabowo kaga usah ngambil untung mau serebu kek lima ratus perak kek kaga usah klo bantu bantu aja udah kaga usah ikut ambil ke untungan klo pada ngarepin ke untungan mending bubar aja tu yayasan kalo mengharap keuntungan itu namanya mengeksploitasi anak dengan dalih mendukung pemerintah,bang tanyain bang yayasan yasayan kelola mbg kalau mau bantu program mbg nya presiden prabowo kaga usah ngambil untung mau rebu lima ratus perak kaga usah kalau bantu bantu kaga usah ikut ambil untung kalau ngarepin untung mending bubar tu yayasan kalau harap untung nama eksploitasi anak dalih dukung perintah,LABEL_4,0.267052561044693
alah tempe gk ada yg dukung kecuali antek antek jossoros amerika kami gk percaya lagu dg majalah tempe goreng,alah tempe gk dukung antek antek jossoros amerika gk percaya lagu dg majalah tempe goreng,LABEL_4,0.278923898935318
mbg ribet kenapa tdk memberikan uang lansung kepada ortu anak sekolah diolah sendiridana rb bisa nasi bungkus dg lauk sayur nasi n buah minus susu nasi padang n warteg dg paaket rb sdah bergizi buah rb,mbg ribet beri uang lansung ortu anak sekolah olah sendiridana rb nasi bungkus dg lauk sayur nasi n buah minus susu nasi padang n warteg dg paaket rb sdah gizi buah rb,LABEL_4,0.24325500428676605
proyek msbg ditengarai gagal duit rp tr baiknya model beri pancang ke orang tua murid yang dibawa garis kemiskinan kota dan desa bukan ngasih ikannya tentukan definisi dibawah garis kemiskinan,proyek msbg tengara gagal duit rp tr baik model beri pancang orang tua murid bawa garis miskin kota desa bukan ngasih ikan tentu definisi bawah garis miskin,LABEL_4,0.2655984163284302
mau dapet cuan instan ya cuma di alexis jawabannya,mau dapet cuan instan cuma alexis jawab,LABEL_4,0.264296293258667
tempo mah suara amerika yg mau hancurkan nkri jangan dipercaya,tempo mah suara amerika mau hancur nkri jangan percaya,LABEL_4,0.29668495059013367
prigram untbkroni,prigram untbkroni,LABEL_4,0.2927442789077759
ruangan baru bap,ruang baru bap,LABEL_2,0.2599133849143982
mbg banyak yang keracunan,mbg banyak racun,LABEL_4,0.30036506056785583
produk pemerintah mana ada yg lurus bro satunya produknya yg sangat sukses ya pajak bayarnya pasti dananya gak tau kemana,produk perintah mana lurus bro satu produk sangat sukses pajak bayar dana tau,LABEL_4,0.2873913049697876
tempo amati awas kritisi,tempo amat awas kritisi,LABEL_2,0.2729276120662689
tempo krennnomon ketar ketir,tempo krennnomon ketar tir,LABEL_2,0.24607080221176147
bocor alus lanjut terus semakin di perbanyak saya dukung,bocor alus lanjut terus makin banyak dukung,LABEL_4,0.2805318236351013
awaaaaaas t e m p e tak usah didengar cara merusaknya,awaaaaaas t e m p e tak usah dengar cara rusak,LABEL_4,0.29926127195358276
sama aja niat memperkaya diri dan kroni nggak ada perbaikan lanjutkan tempo buka borok negeri ini,sama niat kaya diri kroni baik lanjut tempo buka borok negeri,LABEL_4,0.2632058262825012
soros,soros,LABEL_4,0.2808726131916046
jaukan koropsi,jaukan koropsi,LABEL_4,0.28843146562576294
bagus,bagus,LABEL_2,0.28681814670562744
engga sia sia aku nemuin 𝑨𝑳𝑬𝑿𝑰𝑺 gamenya terbaik,engga sia sia aku nemuin  gamenya baik,LABEL_4,0.2739277482032776
bro memasak tiap hari,bro masak tiap hari,LABEL_4,0.2945678234100342
te mpo wakil suara rakyat yang bersih kredibel dan tajam kepaja babi di masak sajikan ke istana,te mpo wakil suara rakyat bersih kredibel tajam paja babi masak saji istana,LABEL_4,0.2688123881816864
prabowo gibran itu bukan sosok pemimpin yang baik mereka hanya ngotot ingin berkuasa tapi tidak bisa bekerja resafel prabowo gibran,prabowo gibran bukan sosok pimpin baik ngotot kuasa kerja resafel prabowo gibran,LABEL_4,0.2735288739204407
proyek mbg cuma memberi kesempatan untuk koropsi apalagi mbg gak merata kasian di daerah kami blum ada mbg malah ada yg keracunan,proyek mbg cuma beri sempat koropsi mbg rata kasi daerah blum mbg malah racun,LABEL_4,0.27269867062568665
proses tahun sekali jangan jangan adalah proses gantian merampok uang negara dengan berbagai proyeknya dengan kata manis atas nama rakyat maknya jadi masyarakat jangan bodo banget,proses tahun sekali jangan jangan proses ganti rampok uang negara bagai proyek kata manis atas nama rakyat maknya jadi masyarakat jangan bodo banget,LABEL_4,0.25523313879966736
