cleaned_text,text_cleaned,raw_sentiment_label,raw_sentiment_score,sentiment_category
proyek ambisius urusan usus,proyek ambisius urus usus,Neutral,0.9914687871932983,neutral
mbg program ghoib di sini tidak ada hentikan saja,mbg program ghoib sini henti,Negative,0.9998239874839783,negative
menuju indonesia gelap,tuju indonesia gelap,Negative,0.9998695850372314,negative
awal² dapet anak² kenyang puassd kelas lho iki skrg ini mrk ngeluh porsinya dikit banget gk enak,awal dapet anak kenyang puassd kelas lho iki skrg mrk ngeluh porsi dikit banget gk enak,Positive,0.9995318651199341,positive
ah narasinya mencaricari kesalahan orang lain dalam islam itu namanya tajjasus dan yang menyimak itu termasuk termasuk yang berdosa juga,ah narasi mencaricari salah orang islam nama tajjasus simak masuk masuk dosa,Negative,0.9998200535774231,negative
untuk kepentingan ini prabowo mengangkat asn,penting prabowo angkat asn,Neutral,0.9872029423713684,neutral
bocor halus woke kereeeen,bocor halus woke kereen,Neutral,0.99921715259552,neutral
ternyata prabowo orang yang tidak bisa melepas kkn pantesan indonesia masa depanya gelap,nyata prabowo orang lepas kkn pantesan indonesia masa depa gelap,Negative,0.9996680021286011,negative
makan bergisi itu minimal rp per siswa,makan bergisi minimal rp per siswa,Neutral,0.9994926452636719,neutral
memang program asal sebut aja ini pas kampanye program omonomon,memang program asal sebut pas kampanye program omonomon,Negative,0.9942038655281067,negative
pake kacamata pak,pakai kacamata pak,Positive,0.9010047316551208,positive
hidup george soros,hidup george soros,Neutral,0.9995050430297852,neutral
didaerah saya mbg yg megang tentara serta bagian kepala dapur dan staff staff lainnya diisi purnawirawan tentara wkwk,daerah mbg megang tentara bagi kepala dapur staff staff lain isi purnawirawan tentara wkwk,Neutral,0.9994106292724609,neutral
tempo maju terus salam hormat buat bocor halus yang sudah berjuang mencari informasi yang akurat untuk menyampaikan informasi ke rakyat jelata,tempo maju terus salam hormat buat bocor halus juang cari informasi akurat sampai informasi rakyat jelata,Negative,0.9794878363609314,negative
makan gratis adalah ladang korupsi baru bagi pejabat korup,makan gratis ladang korupsi baru jabat korup,Negative,0.9996016621589661,negative
jelas ini proyek sudah dirancang untuk pencitraan dan korupsi halus luar biasa liciknya rezim prabowo dalam mencari uang tambahan dengan membuat program makan gratis kalau mau bergizi samakan dong dengan makanan yang dimakan presiden dan mentrinya,jelas proyek rancang citra korupsi halus luar biasa licik rezim prabowo cari uang tambah buat program makan gratis kalau mau gizi sama dong makan makan presiden tri,Negative,0.9998089671134949,negative
ayoo jurnalis bocor aluuss tempo masak yg enaakk goreng ampe mateng tuh berita yg membuka mata rakyat apa yg terjadi dng pemerintahan ini,ayoo jurnalis bocor aluuss tempo masak enaakk goreng ampe mateng tuh berita buka mata rakyat apa jadi dng perintah,Negative,0.9957209229469299,negative
dr awal jg mudah ketebak bakal ky gimana proyek mbg ini,awal mudah tebak bakal ky gimana proyek mbg,Neutral,0.9994007349014282,neutral
sudahbjogetin sadja biar lupa klo ga makan kaya gitu koar mau menerima pengungsi palestina halu tingkat dewa,sudahbjogetin sadja biar lupa kalau makan kaya gitu koar mau terima ungsi palestina halu tingkat dewa,Neutral,0.544700562953949,neutral
coba tempo urai komponen mbg nya brp persen produk dlm negeri,coba tempo urai komponen mbg nya berapa persen produk dlm negeri,Neutral,0.9997590184211731,neutral
relawan atau relasi partai ikut mensukseskan program makan gratis menurut ku ngga ada masalah wajar aja dan biasa aja yg penting jgn korupsi,rawan relasi partai ikut sukses program makan gratis ku ngga masalah wajar biasa penting jangan korupsi,Negative,0.9985009431838989,negative
anggaran banyak dipotong dan aktualisasi di lapangan malah kebanyakan yang nerima sekolah elite atau menengah ketika ada beberapa yang diliput media bagaimana menu makanannya ada yang berpendapat kalo makanannya aneh dsb pendukungnya malah bilang harusnya bersyukurlah dan blablabla walaupun memang dengan budget segitu ngarepin apa sih nah di sisi lain di sekitaran daerah saya sekolah umum belum dapet tapi yang dapet duluan malah sekolah it yang notabene kita paham kemampuan ekonomi orangtuanya berbeda dengan sekolah umum jadi tujuan utama program ini saya bingung untuk mengurangi angka stunting atau hanya sekedar perang vendor,anggar banyak potong aktualisasi lapang malah banyak nerima sekolah elite tengah beberapa liput media bagaimana menu makan dapat kalau makan aneh dan bagai dukung malah bilang harus syukur blablabla walaupun memang budget segitu ngarepin apa sih nah sisi sekitar daerah sekolah umum dapet dapet duluan malah sekolah it notabene paham mampu ekonomi orangtuanya beda sekolah umum jadi tuju utama program bingung kurang angka stunting dar perang vendor,Negative,0.9997828602790833,negative
maju terus tempo telanjangi semua kebusukan yg ada di muka bumi nusantara ini,maju terus tempo telanjang semua busuk muka bumi nusantara,Negative,0.9998602867126465,negative
proyek mbg jalan baru untuk rampok apbn kemarin food estet,proyek mbg jalan baru rampok apbn kemarin food estet,Neutral,0.9972667694091797,neutral
program korupsi prabowo,program korupsi prabowo,Negative,0.9997456669807434,negative
proyek yang sampai saat ini belum dinikmati semua siswa terutama di daerah pinggiran,proyek nikmat semua siswa utama daerah pinggir,Positive,0.9993730187416077,positive
sudah diprediksi dari awal bahwa ketidak profesionalan dan korupsi akan banyak terjadi di pemerintahan prabowo,prediksi awal tidak profesional korupsi banyak jadi perintah prabowo,Negative,0.9774340987205505,negative
ada juga media dan kaum fitnah para penikmat uangnya goorge soros yahudi internasional,media kaum fitnah nikmat uang goorge soros yahudi internasional,Negative,0.9992838501930237,negative
projek tipu yg bergizi ya mitranya projekmakan bergizi klo rakyat ma tetap aja cacingan,projek tipu gizi mitra projekmakan gizi kalau rakyat ma tetap cacing,Negative,0.9998375177383423,negative
tempo memang beda sejak dulu,tempo memang beda sejak dulu,Negative,0.9926096796989441,negative
semoga pak prabowo merubah proyek program makanan bergizi gratismenjadi proyek program juta lapangan pekerjaan bergaji umraamiin,moga pak prabowo rubah proyek program makan gizi gratismenjadi proyek program juta lapang kerja gaji umraamiin,Neutral,0.9932208061218262,neutral
kalau modelnya seperti ini indonesia nggak perlu ada pemilu pakai sistem arisan aja yang mau berkuasa jaman sby demokrat dan koalisinya bancakan jama mulyono pdip dan koalisinya bancakan jawan wowo gerindra dan koalisinya bancakan terus rakyat berharap berubah dengan ganti presiden mimpi saja terus selagi mimpi belum dilarang dan dikenai pajak,kalau model indonesia perlu milu pakai sistem arisan mau kuasa jaman sby demokrat koalisi bancak jama buruk pdip koalisi bancak jawan wowo gerindra koalisi bancak terus rakyat harap ubah ganti presiden mimpi terus mimpi larang kena pajak,Negative,0.9996670484542847,negative
lah danantara byk antek asing tuh wkwkwk,lah danantara byk antek asing tuh wkwkwk,Negative,0.9707258343696594,negative
rasanya mbg sebagai reinkarnasi bansos sulit dibantah namanya saja program tapi pelaksanaannya persis seperti proyek,rasa mbg reinkarnasi bansos sulit ban nama program laksana persis proyek,Negative,0.9995381832122803,negative
jelas bgn hanya kedok untuk keuntungan penguasa dan kaki tangannyaordal indonesia fix gelap banget,jelas bgn kedok untung kuasa kaki tangannyaordal indonesia fix gelap banget,Negative,0.9998759031295776,negative
tempo dalam hal ini memasak tidak sedaphanya memberitakan hal yang tidak baiknyasedangkan hal baiknya lebih banyakperbandingannya baik tidak baiksaya akan memberi tau yang baiknya setiap dapur memberi lapangan kerja minimal orang yang langsung ada pekerja yang tidak langsung membuat perekonomian daerah menggeliat dengan adanya dana pusat turun kedaerah penjual bahan untuk mbg pendapatan meningkat anak disekolah waktu bersama secara umum ada dalam artian tidak berkelompok perhatian guru bertambahdan lain lain saran dalam praktek banyak guru ingin mereka juga diberi agar mereka dapat ikut dalam kebersamaan memang transparansi bgn dalam pengelolaan program ini,tempo masak sedaphanya berita baiknyasedangkan baik lebih banyakperbandingannya baik baiksaya beri tau baik dapur beri lapang kerja minimal orang langsung kerja langsung buat ekonomi daerah geliat ada dana pusat turun daerah jual bahan mbg dapat tingkat anak seko waktu sama umum arti kelompok perhati guru bertambahdan saran praktek banyak guru beri ikut sama memang transparansi bgn kelola program,Neutral,0.9076331853866577,neutral
hajar terus tempo,hajar terus tempo,Negative,0.999846339225769,negative
tipe prabowo itu tidak bisa jadi presidenpimpin negara dia cocoknya jadi pengusaha,tipe prabowo jadi presidenpimpin negara cocok jadi usaha,Neutral,0.9886821508407593,neutral
kelakuan politisi dan pejabat konoha setiap ada program ujungnya dijadikan proyek bancaan,laku politis jabat konoha program ujung jadi proyek bancaan,Negative,0.9994944334030151,negative
kami di pelosok kalbar proyek mbg alat memasak pakai kuali raksasa diameter meter,pelosok kalbar proyek mbg alat masak pakai kuali raksasa diameter meter,Neutral,0.9992600083351135,neutral
kan apaa gue bilang,kan apaa bilang,Negative,0.9994545578956604,negative
memang itu gratis ya pajak naikbayar bayar bayar ke pemerintah uang dari rakyatdi kumpulkan di kembalikan lagi buat makan makan dan makan gratisnya dari mana ya,memang gratis pajak naikbayar bayar bayar perintah uang rakyatdi kumpul kembali buat makan makan makan gratis mana,Neutral,0.9640854597091675,neutral
jateng hadiirrnyimaak,jateng hadiirrnyimaak,Neutral,0.9995589852333069,neutral
proyek makan bergizi gratis mbgini dari awal sejak kampanye kita uda duga proyek mbg potensi kolusi korupsi dan nepotisme udah terbaca dan bakal terjadi proyek ini utk oligarki orang deket dan pengusaha kakap rezim ini sebelas dua belas sama rezim joko merubah dan membuat sesuatu sesuai selera aja apalgi mbg ini akan menghabiskan apbn besar sekali triliunan selama thn kasian uang rakyat aja,proyek makan gizi gratis mbgini awal sejak kampanye uda duga proyek mbg potensi kolusi korupsi nepotisme baca bakal jadi proyek oligarki orang deket usaha kakap rezim sebelas belas sama rezim joko rubah buat sesuai selera apalgi mbg habis apbn besar sekali triliun lama tahun kasi uang rakyat,Negative,0.9995276927947998,negative
dari awal sudah menduga kalo ini program akalakalan untuk bancakan para tikus,awal duga kalau program akalakalan bancak tikus,Negative,0.9990715980529785,negative
jurnalistik untuk keadilan rakyatmantab,jurnalistik adil rakyatmantab,Positive,0.9991769194602966,positive
saya adalah salah satu orang yang mencoba menjadi mitra syarat udah diunggah data sudah dilengkapi dan ujungujungnya ditolak karena tidak memenuhi syarat ingin punya dapur harus punya dana minimal milyar wkwkwk lucu mana bisa umkm,salah satu orang coba jadi mitra syarat unggah data lengkap ujungujungnya tolak penuh syarat punya dapur punya dana minimal milyar wkwkwk lucu mana umkm,Neutral,0.9991368651390076,neutral
mbg makan bergizi garong,mbg makan gizi garong,Negative,0.9790048599243164,negative
makan bergizi gengnya,makan gizi geng,Positive,0.9915487766265869,positive
makan gratis belum berjalan koropsinya sudah di jalankandi kamoungku belum ada namanya mbg,makan gratis jalan koropsinya jalankandi kamoungku nama mbg,Neutral,0.9872652292251587,neutral
dari zaman orba lingkar istana memang gercep kalo ada peluang ngentit duit duit duit masalah vendor pada bangkrut mana mereka peduli,zaman orba lingkar istana memang gercep kalau peluang ngentit duit duit duit masalah vendor bangkrut mana peduli,Negative,0.9997671246528625,negative
ditempat daerah saya saya belum mendengar dimana ada mbg tapi disekolah anak saya malah tiap senin awal bulan bawa bekal dari rumah hahahahaha,tempat daerah dengar mbg seko anak malah tiap senin awal bulan bawa bekal rumah hahahahaha,Neutral,0.9877641797065735,neutral
tempo still the bestsalam dari alumni ugmanak abah yang merindukan pemimpin indonesia spt bung hatta,tempo still the bestsalam alumni ugmanak abah rindu pimpin indonesia spt bung hatta,Neutral,0.9970560073852539,neutral
apakah ini suatu pelanggaran penyalahgunaan wewenang oleh presiden kemana kita harus melaporkan,suatu langgar penyalahgunaan wewenang presiden lapor,Neutral,0.9985448122024536,neutral
programnya sih bagus tapi tanpa perencanaan yang matang terlalu di paksakan jadinya ya begini banyak masalah,program sih baik rencana matang terlalu paksa jadi begini banyak masalah,Negative,0.9997817873954773,negative
itulahindonesia raya,itulahindonesia raya,Positive,0.9604372978210449,positive
coba deh pemerintah jujur cek plus minusnya mbg selama setengah tahun ini bener membuat anak lebih baik gizinya,coba deh perintah jujur cek plus minus mbg lama tengah tahun bener buat anak lebih baik gizi,Neutral,0.6834564805030823,neutral
ini semua karena gerindra,semua gerindra,Positive,0.9887584447860718,positive
jahat bgt,jahat banget,Negative,0.9998871088027954,negative
mantap koruptor smakin buanyak dan beraniomon doang,baik koruptor smakin buanyak beraniomon doang,Negative,0.999321460723877,negative
ga masuk logika mbgmending cetak sawah bendungan jembatandan energi listrik yakin masarakat pasti majukadi makan amburadulhabis makan terus di berakin triliun kl bangun listrik di daerah dengan sistim subsidi pasti maju indonesiaku ini,masuk logika mbgmending cetak sawah bendung jembatandan energi listrik yakin masarakat majukadi makan amburadulhabis makan terus berakin triliun kl bangun listrik daerah sistim subsidi maju indonesia,Positive,0.9948554039001465,positive
masakan tempo enak dinikmati orang yg masih waras,masakan tempo enak nikmat orang waras,Positive,0.9997262358665466,positive
bang kata oom bennix abang dibiayai george soros,bang kata oom bennix abang biaya george soros,Negative,0.928965151309967,negative
dwifungsi abri udah merajalela ya sample ke tempo aja ada abrinya,dwifungsi abri rajalela sample tempo abrinya,Neutral,0.9990940093994141,neutral
mbg cuma omon daerahku blom ada tuh mbgsemoga segera berhenti program mbg,mbg cuma omon daerah blom tuh mbgsemoga segera henti program mbg,Negative,0.9997642636299133,negative
program mbg proyek mbg,program mbg proyek mbg,Neutral,0.9996067881584167,neutral
sebenarnya makan gizi gratis itu ada di daerah mana sich kok ditempatku jatim belum ada makan gizi gratis sebenarnya program itu ada apa sudah ditiadakan ya,benar makan gizi gratis daerah mana sich kok tempat jatim makan gizi gratis benar program apa tiada,Negative,0.9973902106285095,negative
kalo korupsi makanan ini susah ditelusuri karena makanan itu habis pakai,kalau korupsi makan susah telusur makan habis pakai,Negative,0.999757707118988,negative
walaupun kpkkejaksaan dan kepolisian dibungkam tapi moral nurani bangsa indonesia tetap berjalan sesuai akal sehat masyarakat mari kita lindungi tempo,walaupun kpkkejaksaan polisi bungkam moral nurani bangsa indonesia tetap jalan sesuai akal sehat masyarakat lindung tempo,Neutral,0.6675517559051514,neutral
itu sdh ketebak dari awal ga jauh dari proyek bancakan,tebak awal jauh proyek bancak,Negative,0.998613715171814,negative
mgm itu di jadikan proyek maling yg menjabat saat ini ayo sadarlah rakyat indonesia anda semua dibohongi melek mata dan hatimu,mgm jadi proyek maling jabat ayo sadar rakyat indonesia semua bohong melek mata hati,Negative,0.9998394250869751,negative
main game di kantor gratis,main game kantor gratis,Positive,0.5832321643829346,neutral
ada yang dengan bangga akan menemui trump untuk meminta penurunan tarif eh ga taunya malah dinaikan malu sampai ke ubun,bangga temu trump minta turun tarif eh tau malah naik malu ubun,Negative,0.998958945274353,negative
bentuk yayasan jadi inget yayasan supersemar jaman orba yg jafi bancakan korupsi tanpa tersentuh hukum dan lagi ngga ada pajak disitu apakah ini model korupsi copy paste jaman orba,bentuk yayasan jadi inget yayasan supersemar jaman orba jafi bancak korupsi sentuh hukum ngga pajak situ model korupsi copy paste jaman orba,Negative,0.9887149930000305,negative
berita tempo selalu ditunggu,berita tempo selalu tunggu,Neutral,0.9991292357444763,neutral
menciptakan grombolan maling terbaru,cipta grombolan maling baru,Negative,0.9998371601104736,negative
gimana yah caranya supaya ngga ada korupsi masa iya ngga perlu diadain program atau pembangunan supaya ngga ada peluang buat korupsi kan ngga mungkin yah,gimana yah cara ngga korupsi masa iya ngga perlu diadain program bangun ngga peluang buat korupsi kan ngga mungkin yah,Negative,0.9996947050094604,negative
sama saja ternyata menral president cuma ganti nama dan postur tubuh tapi isi didalam nya pantas saja president takberani hukummati atau miskinkan koruptor,sama nyata menral president cuma ganti nama postur tubuh isi dalam nya pantas president takberani hukummati miskin koruptor,Negative,0.99983811378479,negative
mulyono sdg ngatur abis ini dia bisa nyalon lagi jd presiden dg wakilnya anaknya mentrinya anaknya ketua kpk nya mantunya dan jaksa agungnya adik ipar,buruk sdg ngatur abis nyalon jadi presiden dg wakil anak tri anak ketua kpk nya mantu jaksa agung adik ipar,Negative,0.9998359680175781,negative
suka dan percaya dengan info bocor alus,suka percaya info bocor alus,Positive,0.9991217255592346,positive
donlod file di scribd bukan sih,donlod file scribd bukan sih,Negative,0.8473913073539734,negative
ini ngomong ada buktai kongkretnya nggk ya,ngomong buktai kongkret nggk,Neutral,0.9996886253356934,neutral
korupsi itu pasti ada caranya pake proposal dengan akuntansi yang udah di fixed jumlah tertentu paling gampang ya di mark up macam harga aslinya ribu jadi ribu itu aja korupsi paling simpel hukum aja lebih tajam ke orang biasa makanya lebih baik kita gak macem ama yang diatas kasarnya gitu,korupsi cara pakai proposal akuntansi fixed jumlah tentu paling gampang mark up macam harga asli ribu jadi ribu korupsi paling simpel hukum lebih tajam orang biasa makanya lebih baik macem ama atas kasar gitu,Negative,0.9998594522476196,negative
ketika kita tak punya partai oposisi beruntung masih ada tempo,tak punya partai oposisi untung tempo,Positive,0.9867097735404968,positive
kuncinya ada sama prabowo semua program pragib bermasalah indonesia bubar semakin mendekat,kunci sama prabowo semua program pragib masalah indonesia bubar makin dekat,Negative,0.4945553243160248,neutral
mantabbbbmakin semangat aja tempo,mantabbmakin semangat tempo,Positive,0.999103844165802,positive
kalian nikmatilah uang rakyat kelak diakhirat kalian dituntut dipadang masyar sma rakyat indonesiasereeeem,kalian nikmat uang rakyat kelak akhirat kalian tuntut padang masyar sma rakyat indonesiasereem,Negative,0.9993219375610352,negative
semua program bowo adl bancakan saja,semua program bowo adl bancak,Neutral,0.9913269877433777,neutral
krn budaya kkn sudah jd tradisibayanken setiap porsi ada issuekomisi,budaya kkn jadi tradisibayanken porsi issuekomisi,Neutral,0.9981741905212402,neutral
from the very beginning ketika president menetapkan mbg di kampanyenya disitu udah bisa dipastikan ada proyek alias bau korupsinya sanfat terasa,from the very beginning president tetap mbg kampanye situ pasti proyek alias bau korupsi sanfat asa,Negative,0.9913239479064941,negative
juara mang korupnya pejabat konoha,juara mang korup jabat konoha,Negative,0.9998657703399658,negative
teman bocor alus tau tdk sih skg adabtandinggan potkes bocor kasar,teman bocor alus tau sih skg adabtandinggan potkes bocor kasar,Negative,0.9998503923416138,negative
wah habis ini yg diterima bukan hanya kepala babi tapi babi panggang,wah habis terima bukan kepala babi babi panggang,Negative,0.9994009733200073,negative
gara proyek ini banyak penipuan dan korbanya ribuan contohnya brnr nb untuk dapur ditempat saya habis m,gara proyek banyak tipu korbanya ribu contoh brnr nb dapur tempat habis m,Negative,0.9998165965080261,negative
rakyat bermimpi penguasa yang menikmati,rakyat mimpi kuasa nikmat,Positive,0.9829022884368896,positive
mbg memang ga ada tender nya penunjukuan langsung dong klo gini,mbg memang tender nya penunjukuan langsung dong kalau gin,Negative,0.9665094614028931,negative
mbg ini berhasil buktinya kata prabowo banyak negara lain mau belajar dari indonesia lucu ya baru aja berjalan bbrp bulan sdh ada bbrp negara yang mau belajar dari indonesia kenapa meraka tidak belajar dari jepang atau negara lain yang sdh lebih lama menjalankan mbg atau mrk mau belajar cara mengkorupsi anggaran karena indonesia terkenal jagoan kkn bravo mbg,mbg hasil bukti kata prabowo banyak negara mau ajar indonesia lucu baru jalan bbrp bulan bbrp negara mau ajar indonesia raka ajar jepang negara lebih lama jalan mbg mrk mau ajar cara korupsi anggar indonesia kenal jago kkn bravo mbg,Negative,0.9997044205665588,negative
saya sedih melihat banyaknya kejadian di negeri ini yang hanya memperkaya siapa yang jadi pejabat mestinya pejbat adalah qbdi tang sudah selesai dengan dirinya sendiri sehingga bisa mengemban amanah mensejahterakan rakyatnyapolitik akhirnya jadi ajang memperebutkan kekayaan negara untuk kepentingan pribadi bukan kepentingan rakyat masih perlukah adanya pemilu kalau begini hasilnya perlu kita renungkan,sedih lihat banyak jadi negeri kaya siapa jadi jabat mesti pejbat qbdi tang selesai diri sendiri emban amanah sejahtera rakyatnyapolitik akhir jadi ajang rebut kaya negara penting pribadi bukan penting rakyat perlu ada milu kalau begini hasil perlu renung,Negative,0.9997244477272034,negative
vendor vendornya ga jauh dari kroni kroninya supaya proyeknya dan duitnya ga kemana mana dan mudah di bagi bagi,vendor vendor jauh kroni kroni proyek duit mana mudah,Negative,0.9994219541549683,negative
terus bersuara kalian mewakili suara kami rakyat indonesia sehat selalu sodaraku,terus suara kalian wakil suara rakyat indonesia sehat selalu sodaraku,Negative,0.9956560134887695,negative
danantara mbg itu cuma buat sarang baru buat korupsi ya allah begini bgt jd rakyat konoha,danantara mbg cuma buat sarang baru buat korupsi allah begini banget jadi rakyat konoha,Negative,0.9998509883880615,negative
uang t lebih berguna untuk membangun industri andai setiap industri bernilai m maka akan tercipta industri baru setiap tahun industri itu menyerap tenaga kerja langsung dan tidak langsung jadi ada pekerja baru setiap tahun dari pekerja baru itu gaji mereka pasti memberi keluarganya makan bergizi tahun pemerintahan prabowo akan ada industri baru yg bernlain m t rakyatnya dapat pekerjaan gak perlu jadi pengemis minta makan gratis ini saya mikir begonya saja semoga pak prabowo tidak lebih bego dari saya,uang t lebih guna bangun industri andai industri nila m cipta industri baru tahun industri serap tenaga kerja langsung langsung jadi kerja baru tahun kerja baru gaji beri keluarga makan gizi tahun perintah prabowo industri baru bernlain m t rakyat kerja perlu jadi emis minta makan gratis mikir bego moga pak prabowo lebih bego,Negative,0.9997468590736389,negative
bang ungkit uu perampasan aset,bang ungkit uu ampas aset,Neutral,0.9908207058906555,neutral
tapi kan kata wowo banyak negara maju yg ingin belajar makan bergizi gratis indonesia,kan kata wowo banyak negara maju ajar makan gizi gratis indonesia,Neutral,0.9949919581413269,neutral
ya tuhan dosa apakarma apa yg sedang menimpa bangsa ini setiap hari darah rakyat dihisap oleh iblis yg selalu lapar yg berwujud penguasa dan para petinggi negara,tuhan dosa apakarma apa sedang timpa bangsa hari darah rakyat dihisap iblis selalu lapar wujud kuasa petinggi negara,Negative,0.9998049139976501,negative
itu duit ratusan t lho mbg itu,duit ratus t lho mbg,Negative,0.9995291233062744,negative
gw harus kerja dg baik dan hemat² uang dan nabung dlm bentuk emas kalo begini cerita nya bisa kacau dlm beberapa tahun kedepan dolar makin naik hidup makin sulitngeri banget gue ya allah jaga lah indonesia dari orang² rakus dan serakahaamiin,kerja dg baik hemat uang nabung dlm bentuk emas kalau begini cerita nya kacau dlm beberapa tahun depan dolar makin naik hidup makin sulitngeri banget allah jaga lah indonesia orang rakus serakahaamiin,Negative,0.9853888154029846,negative
makan bergizi gratis di daerah belum berlakubaru dikota aja gakjelas,makan gizi gratis daerah berlakubaru kota gakjelas,Neutral,0.9977772831916809,neutral
ada mitra yang belum dibayar jadi ini psn presiden suka nipu,mitra bayar jadi psn presiden suka nipu,Negative,0.9982101917266846,negative
klo menurut gw prabowo memilih temannya karena dia cuma percaya sama temannya,kalau prabowo pilih teman cuma percaya sama teman,Positive,0.9982430934906006,positive
kabupaten bandung belum tuhh,kabupaten bandung tuhh,Negative,0.8163875341415405,negative
byk yg ga terbyrkan,byk terbyrkan,Negative,0.9998688697814941,negative
semua sama coba kalian diposisi yang sama facebluesmiling,semua sama coba kalian posisi sama facebluesmiling,Neutral,0.9996414184570312,neutral
di kupang juga bang mbg beberapa kali makanan yg diberikan basi,kupang bang mbg beberapa kali makan beri basi,Negative,0.5337894558906555,neutral
bravo tempo,bravo tempo,Positive,0.9945473670959473,positive
si paling a,si paling a,Positive,0.9209871888160706,positive
iya saya setuju mereka ikut nimbrung makan gratis mengurangi pengeluaran rumah tangga sambil menyelam minum air,iya tuju ikut nimbrung makan gratis kurang keluar rumah tangga selam minum air,Neutral,0.9980480670928955,neutral
redaksi tempo minta tolong ada partpart selanjutnya untuk update mbg khususnya dibuat statistikinfografis tentang sejauh mana jangkauan mbg yg blm dapat sd provinsi kalau bisa sampai jangkauan sekolahnya,redaksi tempo minta partpart lanjut update mbg khusus buat statistikinfografis jauh mana jangkau mbg sd provinsi kalau jangkau sekolah,Neutral,0.9997439980506897,neutral
kami mendukung tempo,dukung tempo,Neutral,0.5279784798622131,neutral
program proyek,program proyek,Positive,0.7726324200630188,positive
lebih manfaat nonton kdm dan lembur pakuan channel,lebih manfaat nonton kdm lembur paku channel,Positive,0.9963292479515076,positive
di tempat saya plosok desa hanya mlonngo lihat mbg di televisi,tempat plosok desa mlonngo lihat mbg televisi,Neutral,0.9970847964286804,neutral
program mbg ini bukan kasih makan anak miskin tapi kasi gizi buat anak buah ps,program mbg bukan kasih makan anak miskin kasi gizi buat anak buah ps,Negative,0.9816655516624451,negative
tempo klo jalan mu semakin terjal dan semakin sulit yakinlah kamu berada dijalan yg benar,tempo kalau jalan mu makin terjal makin sulit yakin kamu ada jalan benar,Negative,0.9995782971382141,negative
pemerintah ini harus peka,perintah peka,Positive,0.994151771068573,positive
kabupaten batang makan bergizi ny pake mie dah itu basi pada keracunan miris,kabupaten batang makan gizi ny pakai mie dah basi racun miris,Negative,0.9998525381088257,negative
kritik klikik proyek tempo penikmat tempo,kritik klikik proyek tempo nikmat tempo,Neutral,0.8976380228996277,neutral
padahal saya mengira beliau adalah sosok yang nasionalis cinta tanar air ternyata sama aja ujungujungnya bagibagi kekuasaan dan meres uang rakyat,padahal ira beliau sosok nasionalis cinta tanar air nyata sama ujungujungnya bagibagi kuasa meres uang rakyat,Positive,0.9529989957809448,positive
proyek utk pemilih termasuk buzzer nya,proyek pilih masuk buzzer nya,Neutral,0.999093770980835,neutral
bravo tempo,bravo tempo,Positive,0.9945473670959473,positive
di permukaan itu mbg d bwh permukaan itu danantara wkwk,muka mbg d bwh muka danantara wkwk,Neutral,0.9995213747024536,neutral
nice propaganda bungdi kampung kami program lancar dan kampungkecamatan lainya juga ngak ada masalah investigasi anda kurang luas belum mencapai daerah kami saya tidak mendukung siapapun ini murni yang saya rasakansaya berkomentar karena yang di katakan dalam video ini tidak saya rasakandan saya berpergian ke kota lainya juga aman aman aja ngak sebegitu nya thx,nice propaganda bungdi kampung program lancar kampungkecamatan lai ngak masalah investigasi kurang luas capai daerah dukung siapa murni rasakansaya komentar kata video rasakandan pergi kota lai aman aman ngak begitu nya thx,Negative,0.9996428489685059,negative
korupsi kolusi dan nepotisme maju terus indonesia biar peringkat sempurna paling buruk,korupsi kolusi nepotisme maju terus indonesia biar peringkat sempurna paling buruk,Negative,0.9998204112052917,negative
setelah mbg kini lanjut koperasi yg nasionalis,mbg kini lanjut koperasi nasionalis,Neutral,0.9984371066093445,neutral
biarlah uangnya untuk anak pejabat yg penting utamakan mutu makanan dan asupan gizi yg layak untuk anak anak indonesia tercukupi dari proyek pmg ini,biar uang anak jabat penting utama mutu makan asupan gizi layak anak anak indonesia cukup proyek pmg,Neutral,0.6065911054611206,neutral
bapak skandal indonesia,bapak skandal indonesia,Negative,0.8143149614334106,negative
okegass okegass warga rt rw,okegass okegass warga rt rw,Neutral,0.9987308382987976,neutral
mbg makan basi gratis bisa makan bergizi gagal pun bisa,mbg makan basi gratis makan gizi gagal,Negative,0.9997005462646484,negative
tempo harus tetap lugas terpercaya di dunia jurnalisnya,tempo tetap lugas percaya dunia jurnalis,Positive,0.99932861328125,positive
kami mendukung tempo karena jurnalis tempo paling berani terimakasih infonya,dukung tempo jurnalis tempo paling berani terimakasih info,Positive,0.7830310463905334,positive
lgs tempo goreng sehangusnya wkwkwkw,lgs tempo goreng hangus wkwkwkw,Neutral,0.9994483590126038,neutral
itu program balik modal kalah berkali,program balik modal kalah kali,Negative,0.9998849630355835,negative
proyek bancakan pendukung wowo anehnya penunjukan langsung lewat yayasan yg memotong dana mbg kenapa tidak langsung saja ke catering,proyek bancak dukung wowo aneh tunjuk langsung lewat yayasan potong dana mbg langsung catering,Negative,0.9989145994186401,negative
sejak awal mbg itu sudah bau amis mari bersama garong mbg uang rakyat,sejak awal mbg bau amis sama garong mbg uang rakyat,Negative,0.9997836947441101,negative
konten baru,konten baru,Neutral,0.5982607007026672,neutral
selalu ada menu masakan tiap hari di dapur tempo,selalu menu masakan tiap hari dapur tempo,Neutral,0.9882508516311646,neutral
